,Seq,Time,ACCx,ACCy,ACCz,ADGx,ADGy,ADGz,Keydown
0,1,1566289351986,-0.2882,-0.2716,-0.9108,-0.6834775,-2.3391732999999997,8.456521,-1
1,2,1566289351996,-0.5931,-0.61899996,-1.536,-0.88951296,0.4889343,9.662069,-1
2,3,1566289352007,-0.012,0.0064999997,0.1691,-0.6780379,0.41908106,9.994758000000001,-1
3,4,1566289352017,-0.0207,0.058799997,0.20719999,-0.8124100999999999,0.41484812,9.915482,-1
4,5,1566289352028,-0.2884,-0.0482,0.1479,-1.3061998,0.13664187,10.018796,-1
5,6,1566289352038,-0.7003,-0.2985,0.2364,-1.4148488000000001,0.009883264000000001,10.141437,-1
6,7,1566289352049,-0.7536,-0.3997,0.42319998,-1.180964,0.10208876,10.095277000000001,-1
7,8,1566289352059,-0.41259998,-0.23809999,0.2866,-0.69817793,0.40615237,9.988849,-1
8,9,1566289352069,0.1891,0.1232,0.1893,-0.15359284,0.8401733,9.868756,-1
9,10,1566289352079,0.5967,0.4576,0.0133,0.09742486,1.085397,9.633339,-1
10,11,1566289352089,0.8181,0.6816,-0.2411,0.07726568,1.174988,9.397367,-1
11,12,1566289352100,0.613,0.613,-0.3297,-0.2951572,0.9485826999999999,9.624642,-1
12,13,1566289352110,0.2472,0.32369998,-0.16219999,-0.5476593000000001,0.86435467,9.712147,-1
13,14,1566289352120,-0.13589999,0.1282,-0.032199997,-0.92494714,0.67710894,9.914609,-1
14,15,1566289352130,-0.42249998,-0.2418,0.3031,-0.9831933,0.5847311,10.080222000000001,-1
15,16,1566289352140,-0.42249998,-0.2418,0.3031,-0.76291716,0.6070833999999999,10.061575,-1
16,17,1566289352150,-0.2368,-0.2364,0.2945,-0.56679374,0.7612986999999999,9.951307,-1
17,18,1566289352161,0.2967,0.0488,-0.1443,-0.19381541,0.9454703000000001,9.6237135,-1
18,19,1566289352171,0.4621,0.15869999,-0.18249999,0.08445786,1.1033152,9.518628,-1
19,20,1566289352182,0.534,0.2668,-0.2689,0.15804604,1.2405796,9.492645,-1
20,21,1566289352192,0.5017,0.36049998,-0.31579998,0.12770672,1.3933103999999998,9.416031,-1
21,22,1566289352202,0.2278,0.265,-0.3529,-0.12359827,1.2960578999999999,9.411472,-1
22,23,1566289352212,-0.0827,0.0894,-0.3119,-0.46444643,1.1088122,9.469441,-1
23,24,1566289352223,-0.23699999,-0.0596,-0.20269999,-0.5833233,0.9995026,9.556801,-1
24,25,1566289352233,-0.3374,-0.16669999,-0.1524,-0.68548864,0.9069332,9.60957,-1
25,26,1566289352243,-0.2511,-0.1277,-0.1511,-0.48448107,1.0348793,9.548469,-1
26,27,1566289352253,-0.2511,-0.1277,-0.1511,-0.37711552,1.0682832,9.474967,-1
27,28,1566289352263,0.121599995,0.074599996,-0.5887,-0.23455514,1.1798051999999999,9.158942,-1
28,29,1566289352274,0.1144,0.037299998,-0.5379,-0.21965364,1.1519749,9.223728999999999,-1
29,30,1566289352284,0.1349,-0.046099997999999996,-0.50699997,-0.24446715,1.0201885,9.283431,-1
30,31,1566289352294,0.047599997000000005,-0.15519999,-0.43739998,-0.26987442,1.0116173000000002,9.298513999999999,-1
31,32,1566289352304,-0.0067999995999999995,-0.1621,-0.2995,-0.35859397,0.9838062,9.429812,-1
32,33,1566289352314,-0.088599995,-0.1565,-0.2893,-0.42772892,1.0160418,9.4401455,-1
33,34,1566289352324,-0.129,-0.23689999,-0.3087,-0.46282792,0.9266230999999999,9.375273,-1
34,35,1566289352334,-0.1882,-0.29600000000000004,-0.38709998,-0.49169242,0.878174,9.381699000000001,-1
35,36,1566289352344,-0.1423,-0.3342,-0.2206,-0.48179957,0.8837860000000001,9.574777000000001,-1
36,37,1566289352355,-0.0903,-0.22559999,-0.2013,-0.37866694,0.970935,9.552415,-1
37,38,1566289352365,-0.0207,-0.0799,-0.24069999,-0.3061035,1.1033822,9.545203,-1
38,39,1566289352375,0.0369,-0.052699998,-0.1917,-0.22827277,1.1280424999999998,9.541775,-1
39,40,1566289352385,0.0743,-0.0072,-0.1818,-0.21709663,1.1699603,9.559012,-1
40,41,1566289352396,0.0726,-0.0018,-0.2012,-0.14839262,1.228417,9.525274000000001,-1
41,42,1566289352406,0.119899996,0.081199996,-0.2891,-0.139898,1.2752188,9.417392,-1
42,43,1566289352416,0.11,0.0762,-0.32799998,-0.18909405,1.2468427,9.485396000000001,-1
43,44,1566289352426,0.0326,0.0537,-0.2004,-0.20889889,1.2303993999999998,9.648547,-1
44,45,1566289352437,-0.0042,0.0334,-0.0828,-0.21602403,1.2449274,9.638798,-1
45,46,1566289352447,0.019299998999999998,0.0431,-0.1319,-0.15362155,1.2291065,9.573436000000001,-1
46,47,1566289352457,0.1114,0.0726,-0.1321,-0.08689036,1.2962878999999998,9.695731,-1
47,48,1566289352467,0.1337,0.1218,-0.034199997999999995,0.041228153,1.3691481,9.758239,-1
48,49,1566289352478,0.2427,0.1995,0.0049,0.12930605,1.4088631999999999,9.808852,-1
49,50,1566289352488,0.3208,0.2267,0.0736,0.14847879999999997,1.4048886999999999,9.828237,-1
50,51,1566289352498,0.3195,0.21249999,0.044499997,0.14812447,1.4094857,9.732918,-1
51,52,1566289352508,0.2996,0.23709999,0.005699999599999999,0.22283314,1.5272038000000001,9.765986999999999,-1
52,53,1566289352519,0.39569998,0.3392,0.015999998999999997,0.32334173,1.6636828000000001,9.677305,-1
53,54,1566289352529,0.54039997,0.5297,-0.1108,0.6339366999999999,1.9639828000000001,9.639553999999999,-1
54,55,1566289352539,0.8718,0.82909995,-0.1301,0.96649134,2.2590537,9.654015,-1
55,56,1566289352549,1.2135,1.171,-0.090799995,1.2405796,2.543418,9.890955,-1
56,57,1566289352560,1.3528999,1.3615999,0.25169998,1.4072733999999998,2.7844374,10.452155,-1
57,58,1566289352570,1.4972,1.8077999,0.9744,1.6223014999999998,2.9394572,10.687094,-1
58,59,1566289352580,1.7921,1.8077999,0.9744,1.9369092,3.1848726000000003,11.136274,-1
59,60,1566289352590,2.0403,2.0069999999999997,1.3847,2.1390947999999996,3.3540275,11.458343,-1
60,61,1566289352600,2.4191,2.3278,2.2066,2.3166199,3.4894529999999997,11.961221,-1
61,62,1566289352611,2.4692,2.4519,2.1383,2.3674824,3.5982839999999996,11.894241000000001,-1
62,63,1566289352621,2.3634999,2.4457,2.4442,2.2611415,3.6261620000000003,12.186017999999999,-1
63,64,1566289352631,2.2128,2.6390998,2.7224,2.1825639999999997,3.8031318,12.416435,-1
64,65,1566289352641,2.0844998,2.8816,2.8562,2.0498102,4.15099,12.593243,-1
65,66,1566289352652,1.8512,2.9587,3.3263,1.8436311,4.326677,13.079141,-1
66,67,1566289352662,1.6419,2.8927999,3.3681,1.7265834,4.318929,13.0864,-1
67,68,1566289352672,1.3895,2.6217,3.2847998,1.4712273999999999,4.088664499999999,12.919822,-1
68,69,1566289352682,0.98429996,2.2702,3.1343,1.1681885,3.8837879,12.820883,-1
69,70,1566289352693,0.60359997,1.8436999,3.4253,0.6992793,3.4891467000000005,13.092528999999999,-1
70,71,1566289352703,0.11409999400000001,1.5209,3.5295,0.33147246,3.3213804,13.178616,-1
71,72,1566289352713,-0.1996,1.0863,3.8978,-0.04729985,2.9040325,13.627346,-1
72,73,1566289352723,-0.6066,0.6536,4.2956,-0.64310175,2.5501982999999995,14.002804999999999,-1
73,74,1566289352733,-1.0748,0.29459998,4.6067,-1.0040228,2.270412,14.272689000000002,-1
74,75,1566289352744,-1.2987,0.0626,4.9602,-1.2557492000000001,2.1677197999999995,14.682835,-1
75,76,1566289352754,-1.4754,-0.0942,5.1807,-1.4481952,2.12155,14.770836,-1
76,77,1566289352764,-1.7608,-0.4725,5.5533,-1.7216226000000003,1.8867267,15.078021,-1
77,78,1566289352774,-2.0674,-0.7793,5.598799700000001,-2.1105270000000003,1.6993182,15.030664000000002,-1
78,79,1566289352784,-2.4531999,-1.2231,5.3661,-2.6401818,1.3206321,14.636406,-1
79,80,1566289352794,-2.9542,-1.7451999,4.8283997,-3.0976949,1.0027683,14.080243,-1
80,81,1566289352805,-3.4585998,-2.3126,4.1802,-3.712497,0.57048076,13.242951999999999,-1
81,82,1566289352815,-3.7166997999999998,-2.7279,3.4596998999999995,-3.932438,0.38736266,12.084321000000001,-1
82,83,1566289352825,-3.7661,-3.0649,2.4596999,-4.0956364,0.2755247,11.188526,-1
