,Seq,Time,ACCx,ACCy,ACCz,ADGx,ADGy,ADGz,Keydown
0,1,1580728890166,0.6135,-0.012999999,0.38779998,1.0139444,2.6194672999999997,9.733732,-1
1,2,1580728890176,0.60359997,-0.1248,-0.3809,-0.9189233,2.1134863,9.344685,-1
2,3,1580728890186,0.0273,-0.0778,-0.324,-0.7508695,2.2323537,9.158913,-1
3,4,1580728890196,0.1033,-0.0446,-0.41849998,-0.51550037,2.2749896,9.102238,-1
4,5,1580728890206,0.382,-0.0742,-0.2452,-0.14541423,2.2236962000000005,9.331142,-1
5,6,1580728890216,0.49629998,-0.1259,0.035099998,-0.044589613,2.2043417,9.645702,-1
6,7,1580728890227,0.28300000000000003,-0.1391,0.3735,-0.28530264,2.1555092,9.939624,-1
7,8,1580728890237,-0.049999997000000004,-0.21959999,0.3287,-0.52357364,2.0555084,9.822462,-1
8,9,1580728890247,-0.2096,-0.21779999,0.1665,-0.62369907,2.1006916,9.702053,-1
9,10,1580728890257,-0.1178,-0.0609,0.1616,-0.4497747,2.2732275,9.701592,-1
10,11,1580728890267,0.0058999998,0.1148,0.2276,-0.26563188,2.3986356,9.846911,-1
11,12,1580728890278,0.3058,0.2092,0.4161,0.029170955,2.5489438,9.966947,-1
12,13,1580728890288,0.41459998,0.3191,0.38,0.26614904,2.5245897999999998,9.878264999999999,-1
13,14,1580728890298,0.6652,0.1593,0.3251,0.50558835,2.3965096000000004,9.8182,-1
14,15,1580728890308,0.84739995,0.074999996,0.2217,0.686839,2.4393084,9.715086,-1
15,16,1580728890318,0.89449996,0.1479,0.1774,0.76882607,2.5886970000000002,9.702599000000001,-1
16,17,1580728890328,0.9314,0.30159998,0.1919,0.9320052,2.657698,9.711534,-1
17,18,1580728890339,1.0084,0.2909,0.1476,1.0532476999999998,2.698093,9.637839999999999,-1
18,19,1580728890349,1.2464,0.39589998,-0.0033999997999999997,1.590449,2.9770653,9.398936,-1
19,20,1580728890359,1.6264,0.65,-0.1417,2.0205436000000003,3.221686,9.345403,-1
20,21,1580728890369,1.8255,0.77889997,-0.1003,2.261084,3.2837625,9.385032,-1
21,22,1580728890379,2.0033998,0.77459997,-0.094799995,2.691667,3.3281224000000003,9.436094,-1
22,23,1580728890390,2.4264,0.7281,-0.0569,3.3680288999999997,3.3424012999999997,9.379572,-1
23,24,1580728890400,2.8284,0.70229995,-0.1056,3.631439,3.1795957,9.134464,-1
24,25,1580728890410,2.947,0.3863,-0.2907,3.7517426,2.8278203,9.0771265,-1
25,26,1580728890420,2.8574998,-0.029399997999999997,-0.40739998,3.7427886,2.5433795,8.967454,-1
26,27,1580728890430,2.6915998,-0.30679998,-0.3196,3.7616837,2.1738967999999996,9.329839999999999,-1
27,28,1580728890441,2.6804,-0.5988,0.0491,4.1446695,2.0817392,9.677172,-1
28,29,1580728890451,3.0182,-0.62689996,0.3769,4.569832,2.161131,9.787525,-1
29,30,1580728890461,3.4436998,-0.48749998,0.4705,5.339318799999999,2.3791087,9.863881,-1
30,31,1580728890471,4.0432997,-0.3006,0.5664,6.283965,2.46168,10.070194,-1
31,32,1580728890482,4.8981,-0.2703,0.8304,7.2418759999999995,2.3773562999999998,10.467766000000001,-1
32,33,1580728890492,5.6987,-0.3469,1.3104,8.003165,2.2364142000000005,11.263695,-1
33,34,1580728890502,6.3547997,-0.53929996,2.1713998,8.429055,2.0194516,11.870308999999999,-1
34,35,1580728890512,6.586199799999999,-0.7718,2.8930000000000002,8.066937,1.8153317,12.594899,-1
35,36,1580728890523,6.1187,-0.9034,3.3686,7.470838499999999,1.6660005,12.696155000000001,-1
36,37,1580728890533,5.3374,-1.1072,3.4543,6.861083,1.5596212999999999,12.4059,-1
37,38,1580728890543,4.6326,-1.1583999,2.5609,6.746630000000001,1.6653491999999999,11.7243,-1
38,39,1580728890554,4.6264,-1.2942,1.9051,6.797072,1.5762563,11.045334,-1
39,40,1580728890564,4.6264,-1.2942,1.9051,6.671874000000001,1.4335809,10.3586,-1
40,41,1580728890574,4.4786,-1.4807999,1.344,6.525243799999999,1.3030393999999998,10.129638,-1
41,42,1580728890584,4.2555,-1.6947999,1.0595,6.386868,1.2151914,9.946893,-1
42,43,1580728890594,3.6836,-1.7096,0.9772,5.95708,1.4499956,10.040583,-1
43,44,1580728890605,3.1776998,-1.655,1.2379,5.565915599999999,1.5137292,10.224217,-1
44,45,1580728890614,3.1776998,-1.655,1.2379,5.0426965,1.4551575,10.108386999999999,-1
45,46,1580728890624,2.0492,-1.8503,0.98499995,4.3154817,1.3981563999999997,9.918679,-1
46,47,1580728890634,1.2832999,-2.0895998,0.89089996,3.514506,1.2420831,9.74194,-1
47,48,1580728890644,0.40699998,-2.3492,0.42929998,2.633526,1.015084,9.21193,-1
48,49,1580728890654,-0.4908,-2.7642,0.0016,1.7225131999999999,0.6689687,8.760968,-1
49,50,1580728890665,-0.4908,-2.7642,0.0016,0.9232904000000001,0.45828852,8.377694,-1
50,51,1580728890675,-2.3962,-3.4229998999999998,-0.80869997,-0.152616,0.20369868,7.913775,-1
51,52,1580728890685,-3.0542,-3.6327998999999997,-0.9957,-0.860275,0.09196607,7.7924466,-1
52,53,1580728890695,-3.7538998,-3.7951998999999996,-0.8504,-1.6753379000000002,-0.018186355,7.9840784,-1
53,54,1580728890705,-4.5255,-4.0094,-0.44099998,-2.3577907000000002,-0.18190187,8.328192999999999,-1
54,55,1580728890716,-4.5255,-4.0094,-0.44099998,-3.367981,-0.40320274,8.614281,-1
55,56,1580728890726,-6.3801,-4.3289,-0.1218,-4.570426,-0.40926483,8.660680000000001,-1
56,57,1580728890737,-6.3801,-4.3289,-0.1218,-5.172366,-0.4968255999999999,8.586105,-1
57,58,1580728890748,-7.8455,-4.6108,-0.5511,-6.3307867,-0.6323565999999999,8.026236,-1
58,59,1580728890758,-8.5893,-4.7402,-0.98999995,-7.154851400000001,-0.70890397,7.615113000000001,-1
59,60,1580728890768,-8.9581995,-4.729,-1.1323999,-7.390795,-0.53537226,7.6661572,-1
60,61,1580728890778,-9.0387,-4.574,-1.0778999,-7.644092,-0.43635765,7.700873,-1
61,62,1580728890788,-9.437699,-4.4849997,-1.1187,-8.430588,-0.37903085,7.607450999999999,-1
62,63,1580728890799,-10.062799,-4.4779,-1.2799,-9.220167,-0.38137716,7.438986,-1
